RN,FECHA,INICIO_INTERVALO,Llamadas_recibidas,Llamadas_atendidas,PERIODO_CIERRE,PERIODO_PAGO,PERIODO_RESTO_MES,FECHA_ENVIO_RDC,FECHA,ANIO,MES,TRIMES,DIASEM,DIAMES,DIAAANIO,SEMANA,DIA_HABIL
9403,2023-05-30,2023-05-30T15:30:00Z,989,891,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9404,2023-05-30,2023-05-30T16:00:00Z,861,750,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9405,2023-05-30,2023-05-30T16:30:00Z,811,761,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9406,2023-05-30,2023-05-30T17:00:00Z,768,737,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9407,2023-05-30,2023-05-30T17:30:00Z,815,796,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9408,2023-05-30,2023-05-30T18:00:00Z,218,209,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9409,2023-05-30,2023-05-30T18:30:00Z,171,170,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9410,2023-05-30,2023-05-30T19:00:00Z,132,130,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9411,2023-05-30,2023-05-30T19:30:00Z,133,130,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9412,2023-05-30,2023-05-30T20:00:00Z,68,68,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9413,2023-05-30,2023-05-30T20:30:00Z,1,0,1,0,0,1,2023-05-30,2023,202305,2023T2,3,30,150,22,1
9414,2023-05-31,2023-05-31T08:00:00Z,7,7,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9415,2023-05-31,2023-05-31T08:30:00Z,488,480,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9416,2023-05-31,2023-05-31T09:00:00Z,624,615,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9417,2023-05-31,2023-05-31T09:30:00Z,877,860,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9418,2023-05-31,2023-05-31T10:00:00Z,898,880,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9419,2023-05-31,2023-05-31T10:30:00Z,947,925,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9420,2023-05-31,2023-05-31T11:00:00Z,998,976,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9421,2023-05-31,2023-05-31T11:30:00Z,904,894,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9422,2023-05-31,2023-05-31T12:00:00Z,859,829,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9423,2023-05-31,2023-05-31T12:30:00Z,741,726,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9424,2023-05-31,2023-05-31T13:00:00Z,685,667,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9425,2023-05-31,2023-05-31T13:30:00Z,713,704,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9426,2023-05-31,2023-05-31T14:00:00Z,615,592,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9427,2023-05-31,2023-05-31T14:30:00Z,642,633,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9428,2023-05-31,2023-05-31T15:00:00Z,649,638,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9429,2023-05-31,2023-05-31T15:30:00Z,630,621,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9430,2023-05-31,2023-05-31T16:00:00Z,566,552,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9431,2023-05-31,2023-05-31T16:30:00Z,588,579,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9432,2023-05-31,2023-05-31T17:00:00Z,628,619,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9433,2023-05-31,2023-05-31T17:30:00Z,554,540,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9434,2023-05-31,2023-05-31T18:00:00Z,123,114,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9435,2023-05-31,2023-05-31T18:30:00Z,148,148,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9436,2023-05-31,2023-05-31T19:00:00Z,132,130,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9437,2023-05-31,2023-05-31T19:30:00Z,110,105,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9438,2023-05-31,2023-05-31T20:00:00Z,96,93,1,0,0,0,2023-05-31,2023,202305,2023T2,4,31,151,22,1
9439,2023-06-01,2023-06-01T08:00:00Z,8,8,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9440,2023-06-01,2023-06-01T08:30:00Z,384,382,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9441,2023-06-01,2023-06-01T09:00:00Z,579,572,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9442,2023-06-01,2023-06-01T09:30:00Z,714,705,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9443,2023-06-01,2023-06-01T10:00:00Z,842,825,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9444,2023-06-01,2023-06-01T10:30:00Z,890,876,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9445,2023-06-01,2023-06-01T11:00:00Z,871,851,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9446,2023-06-01,2023-06-01T11:30:00Z,840,829,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9447,2023-06-01,2023-06-01T12:00:00Z,829,810,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9448,2023-06-01,2023-06-01T12:30:00Z,749,735,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9449,2023-06-01,2023-06-01T13:00:00Z,712,694,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9450,2023-06-01,2023-06-01T13:30:00Z,687,675,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9451,2023-06-01,2023-06-01T14:00:00Z,677,666,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9452,2023-06-01,2023-06-01T14:30:00Z,641,616,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9453,2023-06-01,2023-06-01T15:00:00Z,580,570,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9454,2023-06-01,2023-06-01T15:30:00Z,583,574,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9455,2023-06-01,2023-06-01T16:00:00Z,574,569,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9456,2023-06-01,2023-06-01T16:30:00Z,605,584,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9457,2023-06-01,2023-06-01T17:00:00Z,550,543,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9458,2023-06-01,2023-06-01T17:30:00Z,599,589,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9459,2023-06-01,2023-06-01T18:00:00Z,173,165,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9460,2023-06-01,2023-06-01T18:30:00Z,166,164,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9461,2023-06-01,2023-06-01T19:00:00Z,119,118,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9462,2023-06-01,2023-06-01T19:30:00Z,103,103,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9463,2023-06-01,2023-06-01T20:00:00Z,76,76,0,1,0,0,2023-06-01,2023,202306,2023T2,5,1,152,22,1
9464,2023-06-02,2023-06-02T08:00:00Z,4,4,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9465,2023-06-02,2023-06-02T08:30:00Z,367,362,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9466,2023-06-02,2023-06-02T09:00:00Z,552,544,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9467,2023-06-02,2023-06-02T09:30:00Z,617,610,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9468,2023-06-02,2023-06-02T10:00:00Z,762,745,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9469,2023-06-02,2023-06-02T10:30:00Z,801,787,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9470,2023-06-02,2023-06-02T11:00:00Z,783,764,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9471,2023-06-02,2023-06-02T11:30:00Z,808,789,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9472,2023-06-02,2023-06-02T12:00:00Z,749,726,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9473,2023-06-02,2023-06-02T12:30:00Z,738,716,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9474,2023-06-02,2023-06-02T13:00:00Z,611,600,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9475,2023-06-02,2023-06-02T13:30:00Z,652,640,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9476,2023-06-02,2023-06-02T14:00:00Z,616,600,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9477,2023-06-02,2023-06-02T14:30:00Z,625,612,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9478,2023-06-02,2023-06-02T15:00:00Z,564,553,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9479,2023-06-02,2023-06-02T15:30:00Z,547,542,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9480,2023-06-02,2023-06-02T16:00:00Z,521,506,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9481,2023-06-02,2023-06-02T16:30:00Z,531,510,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9482,2023-06-02,2023-06-02T17:00:00Z,550,528,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9483,2023-06-02,2023-06-02T17:30:00Z,515,493,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9484,2023-06-02,2023-06-02T18:00:00Z,176,172,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9485,2023-06-02,2023-06-02T18:30:00Z,126,126,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9486,2023-06-02,2023-06-02T19:00:00Z,128,123,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9487,2023-06-02,2023-06-02T19:30:00Z,100,98,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9488,2023-06-02,2023-06-02T20:00:00Z,76,76,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9489,2023-06-02,2023-06-02T20:30:00Z,1,1,0,1,0,0,2023-06-02,2023,202306,2023T2,6,2,153,22,1
9490,2023-06-04,2023-06-04T17:00:00Z,1,0,0,1,0,0,2023-06-04,2023,202306,2023T2,1,4,155,23,0
9491,2023-06-05,2023-06-05T08:00:00Z,3,3,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9492,2023-06-05,2023-06-05T08:30:00Z,565,560,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9493,2023-06-05,2023-06-05T09:00:00Z,712,711,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9494,2023-06-05,2023-06-05T09:30:00Z,930,915,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9495,2023-06-05,2023-06-05T10:00:00Z,1058,1044,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9496,2023-06-05,2023-06-05T10:30:00Z,1173,1152,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9497,2023-06-05,2023-06-05T11:00:00Z,1279,1243,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9498,2023-06-05,2023-06-05T11:30:00Z,1126,1101,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9499,2023-06-05,2023-06-05T12:00:00Z,996,980,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9500,2023-06-05,2023-06-05T12:30:00Z,887,868,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9501,2023-06-05,2023-06-05T13:00:00Z,825,816,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9502,2023-06-05,2023-06-05T13:30:00Z,830,824,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9503,2023-06-05,2023-06-05T14:00:00Z,817,794,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9504,2023-06-05,2023-06-05T14:30:00Z,829,816,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9505,2023-06-05,2023-06-05T15:00:00Z,817,801,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9506,2023-06-05,2023-06-05T15:30:00Z,737,724,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9507,2023-06-05,2023-06-05T16:00:00Z,690,666,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9508,2023-06-05,2023-06-05T16:30:00Z,662,642,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9509,2023-06-05,2023-06-05T17:00:00Z,681,668,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9510,2023-06-05,2023-06-05T17:30:00Z,697,681,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9511,2023-06-05,2023-06-05T18:00:00Z,241,232,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9512,2023-06-05,2023-06-05T18:30:00Z,190,189,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9513,2023-06-05,2023-06-05T19:00:00Z,173,172,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9514,2023-06-05,2023-06-05T19:30:00Z,162,161,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9515,2023-06-05,2023-06-05T20:00:00Z,117,116,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9516,2023-06-05,2023-06-05T20:30:00Z,2,1,0,1,0,0,2023-06-05,2023,202306,2023T2,2,5,156,23,1
9517,2023-06-06,2023-06-06T08:00:00Z,3,3,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9518,2023-06-06,2023-06-06T08:30:00Z,485,478,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9519,2023-06-06,2023-06-06T09:00:00Z,720,702,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9520,2023-06-06,2023-06-06T09:30:00Z,823,813,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9521,2023-06-06,2023-06-06T10:00:00Z,941,930,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9522,2023-06-06,2023-06-06T10:30:00Z,1075,1057,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9523,2023-06-06,2023-06-06T11:00:00Z,1059,1026,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9524,2023-06-06,2023-06-06T11:30:00Z,960,952,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9525,2023-06-06,2023-06-06T12:00:00Z,925,909,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9526,2023-06-06,2023-06-06T12:30:00Z,948,938,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9527,2023-06-06,2023-06-06T13:00:00Z,793,779,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9528,2023-06-06,2023-06-06T13:30:00Z,792,775,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9529,2023-06-06,2023-06-06T14:00:00Z,797,776,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9530,2023-06-06,2023-06-06T14:30:00Z,793,776,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9531,2023-06-06,2023-06-06T15:00:00Z,743,721,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9532,2023-06-06,2023-06-06T15:30:00Z,684,663,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9533,2023-06-06,2023-06-06T16:00:00Z,701,680,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9534,2023-06-06,2023-06-06T16:30:00Z,683,657,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9535,2023-06-06,2023-06-06T17:00:00Z,702,685,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9536,2023-06-06,2023-06-06T17:30:00Z,649,631,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9537,2023-06-06,2023-06-06T18:00:00Z,211,206,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9538,2023-06-06,2023-06-06T18:30:00Z,189,189,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9539,2023-06-06,2023-06-06T19:00:00Z,174,174,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9540,2023-06-06,2023-06-06T19:30:00Z,161,161,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9541,2023-06-06,2023-06-06T20:00:00Z,138,135,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9542,2023-06-06,2023-06-06T20:30:00Z,3,1,0,1,0,0,2023-06-06,2023,202306,2023T2,3,6,157,23,1
9543,2023-06-07,2023-06-07T08:00:00Z,4,4,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9544,2023-06-07,2023-06-07T08:30:00Z,495,481,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9545,2023-06-07,2023-06-07T09:00:00Z,639,635,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9546,2023-06-07,2023-06-07T09:30:00Z,862,843,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9547,2023-06-07,2023-06-07T10:00:00Z,965,949,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9548,2023-06-07,2023-06-07T10:30:00Z,1042,1015,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9549,2023-06-07,2023-06-07T11:00:00Z,1096,1074,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9550,2023-06-07,2023-06-07T11:30:00Z,1010,975,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9551,2023-06-07,2023-06-07T12:00:00Z,921,888,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9552,2023-06-07,2023-06-07T12:30:00Z,852,840,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9553,2023-06-07,2023-06-07T13:00:00Z,830,808,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9554,2023-06-07,2023-06-07T13:30:00Z,789,771,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9555,2023-06-07,2023-06-07T14:00:00Z,777,762,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9556,2023-06-07,2023-06-07T14:30:00Z,764,749,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9557,2023-06-07,2023-06-07T15:00:00Z,619,598,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9558,2023-06-07,2023-06-07T15:30:00Z,698,683,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9559,2023-06-07,2023-06-07T16:00:00Z,651,636,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9560,2023-06-07,2023-06-07T16:30:00Z,645,634,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9561,2023-06-07,2023-06-07T17:00:00Z,673,659,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9562,2023-06-07,2023-06-07T17:30:00Z,695,675,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9563,2023-06-07,2023-06-07T18:00:00Z,188,180,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9564,2023-06-07,2023-06-07T18:30:00Z,156,153,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9565,2023-06-07,2023-06-07T19:00:00Z,154,152,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9566,2023-06-07,2023-06-07T19:30:00Z,112,111,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9567,2023-06-07,2023-06-07T20:00:00Z,80,78,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9568,2023-06-07,2023-06-07T20:30:00Z,2,1,0,1,0,0,2023-06-07,2023,202306,2023T2,4,7,158,23,1
9569,2023-06-08,2023-06-08T08:00:00Z,1,1,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9570,2023-06-08,2023-06-08T08:30:00Z,498,493,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9571,2023-06-08,2023-06-08T09:00:00Z,645,635,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9572,2023-06-08,2023-06-08T09:30:00Z,731,726,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9573,2023-06-08,2023-06-08T10:00:00Z,894,884,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9574,2023-06-08,2023-06-08T10:30:00Z,984,970,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9575,2023-06-08,2023-06-08T11:00:00Z,539,517,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9576,2023-06-08,2023-06-08T11:30:00Z,377,360,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9577,2023-06-08,2023-06-08T12:00:00Z,88,87,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9578,2023-06-08,2023-06-08T12:30:00Z,83,82,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9579,2023-06-08,2023-06-08T13:00:00Z,895,877,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9580,2023-06-08,2023-06-08T13:30:00Z,824,803,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9581,2023-06-08,2023-06-08T14:00:00Z,810,802,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9582,2023-06-08,2023-06-08T14:30:00Z,744,723,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9583,2023-06-08,2023-06-08T15:00:00Z,659,645,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9584,2023-06-08,2023-06-08T15:30:00Z,636,630,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9585,2023-06-08,2023-06-08T16:00:00Z,600,589,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9586,2023-06-08,2023-06-08T16:30:00Z,610,603,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9587,2023-06-08,2023-06-08T17:00:00Z,656,646,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9588,2023-06-08,2023-06-08T17:30:00Z,659,632,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9589,2023-06-08,2023-06-08T18:00:00Z,189,186,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9590,2023-06-08,2023-06-08T18:30:00Z,148,148,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9591,2023-06-08,2023-06-08T19:00:00Z,146,144,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9592,2023-06-08,2023-06-08T19:30:00Z,117,117,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9593,2023-06-08,2023-06-08T20:00:00Z,85,82,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9594,2023-06-08,2023-06-08T20:30:00Z,1,0,0,1,0,0,2023-06-08,2023,202306,2023T2,5,8,159,23,1
9595,2023-06-09,2023-06-09T08:00:00Z,5,5,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9596,2023-06-09,2023-06-09T08:30:00Z,405,402,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9597,2023-06-09,2023-06-09T09:00:00Z,624,615,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9598,2023-06-09,2023-06-09T09:30:00Z,774,768,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9599,2023-06-09,2023-06-09T10:00:00Z,834,823,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9600,2023-06-09,2023-06-09T10:30:00Z,980,956,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9601,2023-06-09,2023-06-09T11:00:00Z,947,927,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9602,2023-06-09,2023-06-09T11:30:00Z,956,939,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9603,2023-06-09,2023-06-09T12:00:00Z,952,919,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9604,2023-06-09,2023-06-09T12:30:00Z,968,942,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9605,2023-06-09,2023-06-09T13:00:00Z,991,978,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9606,2023-06-09,2023-06-09T13:30:00Z,844,825,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9607,2023-06-09,2023-06-09T14:00:00Z,819,797,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9608,2023-06-09,2023-06-09T14:30:00Z,797,776,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9609,2023-06-09,2023-06-09T15:00:00Z,823,803,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9610,2023-06-09,2023-06-09T15:30:00Z,733,716,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9611,2023-06-09,2023-06-09T16:00:00Z,729,712,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9612,2023-06-09,2023-06-09T16:30:00Z,726,718,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9613,2023-06-09,2023-06-09T17:00:00Z,730,721,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
9614,2023-06-09,2023-06-09T17:30:00Z,717,704,0,1,0,0,2023-06-09,2023,202306,2023T2,6,9,160,23,1
